x,y,width,height,result
0.4927885,0.2764423,0.07451923,0.1274038,19
0.4855769,0.9158654,0.08653846,0.2139423,22
0.5288461,0.1081731,0.08653846,0.1875,19
0.2427885,0.1730769,0.1418269,0.1899038,31
0.6610577,0.1586538,0.1225962,0.2019231,0
0.1538462,0.75,0.1658654,0.1418269,35
0.8149039,0.3389423,0.1586538,0.1346154,3
0.3461539,0.8365384,0.1081731,0.2067308,6
0.2283654,0.7860577,0.1466346,0.1947115,15
0.7355769,0.4639423,0.1346154,0.0985577,5
0.75,0.5841346,0.1370192,0.1057692,49
0.6033654,0.7644231,0.09615385,0.15625,56
0.2692308,0.4158654,0.1322115,0.1346154,53
0.2379808,0.5048077,0.1418269,0.1153846,50
0.5456731,0.5673077,0.0889423,0.1033654,1
0.8677884,0.3581731,0.1730769,0.125,12
0.34375,0.1225962,0.1129808,0.2067308,24
0.1081731,0.5817308,0.1875,0.1322115,7
0.2572115,0.1514423,0.1418269,0.1995192,31
0.4471154,0.09615385,0.08653846,0.1971154,39
0.8581731,0.2524039,0.1706731,0.1514423,23
0.1778846,0.7331731,0.1634615,0.1634615,15
0.2451923,0.1923077,0.1394231,0.1730769,31
0.6923077,0.3365385,0.1225962,0.15625,43
0.1802885,0.2716346,0.15625,0.1418269,8
0.7788461,0.7668269,0.1538462,0.1850962,14
0.4350961,0.2548077,0.0889423,0.1802885,44
0.9326923,0.5048077,0.1947115,0.1081731,25
0.8653846,0.2620192,0.1754808,0.1634615,23
0.2836539,0.3245192,0.1274038,0.1610577,48
0.5384616,0.2692308,0.07932692,0.1778846,59
0.06971154,0.5408654,0.1923077,0.1033654,30
0.5817308,0.7451923,0.09134615,0.15625,56
0.7355769,0.625,0.1394231,0.1177885,54
0.5985577,0.2788461,0.09615385,0.1394231,0
0.4879808,0.5024039,0.08653846,0.1057692,61
0.5985577,0.0889423,0.0985577,0.2115385,20
0.6394231,0.2572115,0.1081731,0.1682692,17
0.4158654,0.9591346,0.09134615,0.2403846,38
0.09375,0.6778846,0.1923077,0.1610577,27
0.6466346,0.5264423,0.1153846,0.1225962,5
0.6033654,0.8149039,0.09615385,0.1586538,16
0.1875,0.8004808,0.1586538,0.1778846,35
0.4302885,0.1730769,0.0889423,0.1682692,4
0.5264423,0.7692308,0.08173077,0.1658654,42
0.08653846,0.6081731,0.1899038,0.1153846,27
0.4519231,0.7379808,0.08413462,0.1754808,18
0.7692308,0.5120192,0.1514423,0.1033654,45
0.3629808,0.28125,0.1057692,0.1322115,51
0.9014423,0.34375,0.1850962,0.1442308,32
0.7596154,0.4495192,0.1490385,0.1225962,52
0.5192308,0.8557692,0.08653846,0.2211538,2
0.3341346,0.8894231,0.1177885,0.2235577,38
0.07451923,0.4567308,0.1923077,0.1033654,30
0.9134616,0.3822115,0.1875,0.1153846,32
0.8052884,0.2043269,0.15625,0.1610577,23
0.6177884,0.6610577,0.1057692,0.1346154,1
0.7283654,0.6682692,0.1394231,0.1346154,54
0.09375,0.3798077,0.1899038,0.1370192,33
0.5913461,0.7740384,0.09134615,0.1490385,56
0.25,0.15625,0.1442308,0.2091346,31
0.2836539,0.8894231,0.1298077,0.2115385,26
0.6754808,0.0985577,0.1153846,0.2091346,20
0.4230769,0.7572116,0.0889423,0.1538462,58
0.6153846,0.06490385,0.1081731,0.2379808,20
0.1418269,0.6971154,0.1754808,0.1610577,35
0.07932692,0.4975961,0.1875,0.08413462,30
0.1177885,0.6875,0.1754808,0.1514423,27
0.2980769,0.7139423,0.1298077,0.1730769,55
0.3942308,0.08413462,0.1033654,0.2067308,24
0.7091346,0.6610577,0.1322115,0.125,54
0.6009616,0.7572116,0.09615385,0.1634615,56
0.8221154,0.1995192,0.1634615,0.1730769,23
0.2331731,0.4663461,0.1490385,0.1033654,50
0.7644231,0.2091346,0.1490385,0.1658654,17
0.5456731,0.0889423,0.07932692,0.2067308,39
0.7379808,0.3605769,0.1370192,0.1442308,52
0.4447115,0.7932692,0.08653846,0.1899038,58
0.8365384,0.8100961,0.1682692,0.1923077,34
0.7932692,0.5865384,0.15625,0.0985577,9
0.7043269,0.7908654,0.1298077,0.1947115,1
0.1033654,0.3677885,0.1850962,0.1346154,33
0.7331731,0.1418269,0.1322115,0.1875,37
0.5793269,0.2451923,0.09375,0.1490385,40
0.6346154,0.8461539,0.1081731,0.1947115,16
0.4903846,0.5096154,0.08413462,0.09134615,61
0.4567308,0.06971154,0.08173077,0.1947115,39
0.2379808,0.5745192,0.1466346,0.1370192,50
0.7524039,0.4278846,0.1442308,0.1225962,52
0.4447115,0.2620192,0.0889423,0.1802885,44
0.5504808,0.6634616,0.08173077,0.1490385,16
0.4423077,0.9278846,0.09134615,0.2163462,38
0.2451923,0.1586538,0.1466346,0.1875,31
0.7668269,0.6923077,0.1418269,0.1490385,14
0.9014423,0.4302885,0.1850962,0.1322115,12
0.2692308,0.4254808,0.1346154,0.1346154,53
0.8701923,0.2668269,0.1778846,0.15625,23
0.5456731,0.9134616,0.08413462,0.2067308,22
0.8605769,0.7692308,0.1730769,0.1802885,34
0.7163461,0.4326923,0.1274038,0.08653846,12
0.5,0.07932692,0.07932692,0.2067308,39
0.2692308,0.6418269,0.1370192,0.1201923,55
0.5913461,0.5504808,0.09615385,0.1009615,9
0.3221154,0.1370192,0.1201923,0.2019231,24
0.4903846,0.07451923,0.07932692,0.2163462,39
0.3365385,0.7788461,0.1177885,0.1730769,6
0.8774039,0.3461539,0.1754808,0.1490385,12
0.5192308,0.4495192,0.08653846,0.1322115,60
0.4615385,0.2139423,0.07692308,0.1730769,59
0.3653846,0.2019231,0.1105769,0.1610577,4
0.7596154,0.4807692,0.1466346,0.1298077,45
0.4855769,0.6201923,0.07932692,0.1081731,18
0.5721154,0.875,0.09134615,0.2115385,2
0.9206731,0.3822115,0.1899038,0.1274038,32
0.1418269,0.2836539,0.1754808,0.1418269,28
0.4350961,0.8846154,0.08413462,0.1947115,18
0.5072116,0.1730769,0.08653846,0.1826923,19
0.6658654,0.7211539,0.1153846,0.1418269,41
0.9038461,0.3533654,0.1875,0.1201923,32
0.5625,0.9254808,0.09134615,0.2211538,22
0.4110577,0.09134615,0.09375,0.2019231,24
0.3004808,0.2403846,0.1274038,0.1538462,11
0.7956731,0.2572115,0.1490385,0.1730769,3
0.5625,0.09375,0.08413462,0.2091346,39
0.8197116,0.1899038,0.1610577,0.1995192,23
0.5096154,0.9182692,0.07692308,0.2067308,22
0.7572116,0.2908654,0.1442308,0.1610577,3
0.8413461,0.4759615,0.1706731,0.1322115,5
0.2716346,0.3774039,0.1322115,0.1129808,48
0.5360577,0.28125,0.08653846,0.1538462,19
0.2908654,0.6442308,0.1298077,0.125,55
0.9254808,0.6009616,0.1947115,0.125,29
0.4038461,0.5625,0.09375,0.1105769,15
0.4519231,0.5721154,0.07932692,0.1105769,15
0.1057692,0.4783654,0.1802885,0.1105769,10
0.5865384,0.3725961,0.09375,0.1322115,17
0.125,0.3317308,0.1754808,0.1274038,33
0.2548077,0.3966346,0.1418269,0.1033654,53
0.7067308,0.6850961,0.125,0.125,54
0.2331731,0.5841346,0.1466346,0.0985577,7
0.8173077,0.2307692,0.15625,0.1778846,3
0.2932692,0.7788461,0.1322115,0.1850962,6
0.8581731,0.2644231,0.1754808,0.1610577,23
0.71875,0.1274038,0.1346154,0.2115385,37
0.9350961,0.4927885,0.1971154,0.0985577,25
0.7956731,0.6033654,0.1538462,0.1057692,9
0.5432692,0.9350961,0.08173077,0.2115385,22
0.6105769,0.7427884,0.1057692,0.1586538,56
0.5793269,0.7548077,0.09134615,0.1418269,56
0.6466346,0.9447116,0.1081731,0.2379808,36
0.3269231,0.7451923,0.1153846,0.1586538,6
0.9350961,0.4423077,0.1971154,0.125,25
0.9350961,0.4567308,0.1971154,0.1081731,25
0.46875,0.05288462,0.08413462,0.2259615,39
0.6899039,0.7403846,0.1225962,0.1754808,41
0.3317308,0.08653846,0.1201923,0.2139423,24
0.625,0.09615385,0.1057692,0.2259615,20
0.6298077,0.9158654,0.1081731,0.2211538,36
0.9014423,0.5552884,0.1875,0.125,5
0.4807692,0.7668269,0.07932692,0.1826923,2
0.6875,0.2860577,0.1274038,0.1778846,57
0.4783654,0.3509615,0.08173077,0.15625,4
0.2596154,0.8317308,0.1394231,0.1995192,26
0.2980769,0.2692308,0.1225962,0.1346154,11
0.1610577,0.2379808,0.1658654,0.1514423,28
0.7355769,0.1466346,0.1346154,0.1850962,37
0.3629808,0.7163461,0.1129808,0.1802885,46
0.2692308,0.4951923,0.1394231,0.0889423,10
0.6081731,0.5216346,0.1009615,0.1225962,9
0.5913461,0.2043269,0.09615385,0.1947115,0
0.90625,0.3894231,0.1875,0.1081731,32
0.1634615,0.5072116,0.1682692,0.1322115,10
0.1947115,0.3293269,0.15625,0.1418269,8
0.8509616,0.2644231,0.1754808,0.1658654,23
0.7163461,0.6706731,0.1370192,0.1658654,54
0.4399039,0.7860577,0.0889423,0.1899038,18
0.4951923,0.7355769,0.08173077,0.1850962,42
0.4302885,0.2331731,0.09375,0.1947115,4
0.3028846,0.1370192,0.1225962,0.1947115,24
0.7163461,0.8677884,0.1298077,0.1899038,21
0.2572115,0.3245192,0.1394231,0.1538462,8
0.5745192,0.90625,0.08653846,0.2019231,22
0.4014423,0.7596154,0.1033654,0.1802885,18
0.4927885,0.9399039,0.08653846,0.2379808,22
0.6129808,0.5360577,0.1033654,0.09615385,9
0.2451923,0.4447115,0.1466346,0.1129808,53
0.2475962,0.4278846,0.1442308,0.1153846,53
0.1971154,0.34375,0.15625,0.1490385,13
0.2307692,0.4134615,0.1514423,0.1201923,13
0.78125,0.2067308,0.1538462,0.1995192,37
0.7548077,0.5432692,0.1442308,0.125,49
0.3822115,0.7331731,0.1057692,0.1418269,46
0.3245192,0.3004808,0.1225962,0.1706731,11
0.6610577,0.7427884,0.1105769,0.1394231,41
0.4182692,0.7692308,0.09615385,0.1538462,58
0.8485577,0.6225961,0.1706731,0.1201923,9
0.4903846,0.4879808,0.07932692,0.1274038,60
0.7884616,0.1610577,0.1586538,0.2163462,37
0.1201923,0.6298077,0.1754808,0.125,7
0.2740385,0.1298077,0.1322115,0.21875,31
0.5985577,0.2163462,0.0985577,0.1875,0
0.3677885,0.2596154,0.1129808,0.1826923,51
0.5336539,0.7932692,0.08173077,0.1875,42
0.8389423,0.3100961,0.1682692,0.1586538,3
0.6754808,0.7019231,0.1153846,0.1346154,41
0.3942308,0.1682692,0.0985577,0.2067308,4
0.4879808,0.9038461,0.07932692,0.2235577,22
0.7572116,0.5384616,0.1442308,0.1129808,49
0.7596154,0.5721154,0.1418269,0.1298077,49
0.7644231,0.3798077,0.1442308,0.1298077,52
0.7860577,0.1875,0.1514423,0.1802885,37
0.3774039,0.8413461,0.1081731,0.1730769,18
0.7740384,0.5,0.1538462,0.1322115,45
0.6298077,0.7572116,0.1081731,0.1730769,56
0.3028846,0.6586539,0.125,0.1514423,55
0.2019231,0.7668269,0.1610577,0.1899038,35
0.2307692,0.8413461,0.1490385,0.1947115,26
0.1875,0.7764423,0.1610577,0.15625,35
0.8028846,0.8197116,0.1538462,0.1634615,21
0.5480769,0.2163462,0.08173077,0.1538462,19
0.5889423,0.7307692,0.0985577,0.1802885,56
0.8990384,0.4807692,0.1778846,0.09615385,5
0.3485577,0.7307692,0.1081731,0.1610577,46
0.6730769,0.1442308,0.1201923,0.1995192,0
0.6081731,0.08173077,0.1009615,0.2259615,20
0.2379808,0.4230769,0.1418269,0.1201923,53
0.1706731,0.21875,0.1634615,0.15625,28
0.5168269,0.8461539,0.08653846,0.1754808,2
0.2475962,0.5432692,0.1394231,0.0889423,50
0.7764423,0.5096154,0.1538462,0.1201923,45
0.6634616,0.0985577,0.1129808,0.1923077,20
0.2235577,0.5240384,0.1466346,0.08413462,10
0.9110577,0.6730769,0.1899038,0.1370192,29
0.2620192,0.8509616,0.1322115,0.1682692,26
0.2788461,0.1514423,0.1370192,0.2019231,31
0.07692308,0.4927885,0.1971154,0.125,30
0.1610577,0.2596154,0.1706731,0.1538462,28
0.2980769,0.1778846,0.125,0.2043269,11
0.4591346,0.1538462,0.08173077,0.1995192,19
0.6274039,0.7764423,0.1057692,0.1586538,16
0.7596154,0.4519231,0.1466346,0.09134615,52
0.4663461,0.2524039,0.08653846,0.1442308,59
0.7596154,0.6850961,0.1466346,0.1706731,14
0.5817308,0.3966346,0.09134615,0.125,17
0.2451923,0.5673077,0.1370192,0.09615385,47
0.5793269,0.3557692,0.09375,0.1225962,0
0.2956731,0.1466346,0.1322115,0.1875,31
0.6923077,0.3052885,0.1274038,0.1658654,43
0.5384616,0.2091346,0.08653846,0.1899038,59
0.7596154,0.5408654,0.1442308,0.1057692,45
0.2331731,0.3341346,0.1466346,0.1201923,8
0.07932692,0.3942308,0.1875,0.1105769,33
0.7956731,0.28125,0.15625,0.1466346,3
0.6826923,0.8870192,0.1201923,0.1899038,36
0.5024039,0.4831731,0.08653846,0.1177885,61
0.09375,0.4278846,0.1826923,0.1081731,33
0.6995192,0.3317308,0.1274038,0.1346154,43
0.5504808,0.5576923,0.07932692,0.1033654,14
0.2788461,0.1754808,0.1322115,0.1634615,11
0.3076923,0.8870192,0.125,0.2043269,26
0.6826923,0.7716346,0.125,0.1538462,1
0.28125,0.1875,0.1346154,0.1658654,11
0.75,0.65625,0.1394231,0.1298077,54
0.6754808,0.7908654,0.125,0.2019231,1
0.3557692,0.1225962,0.1105769,0.1850962,24
0.0889423,0.5432692,0.1923077,0.1129808,30
0.1971154,0.5961539,0.1610577,0.1370192,7
0.5985577,0.5192308,0.09375,0.08653846,5
0.6009616,0.9278846,0.1009615,0.1947115,36
0.2860577,0.6826923,0.1322115,0.1658654,55
0.3149039,0.8221154,0.125,0.2091346,6
0.7716346,0.53125,0.1442308,0.1105769,45
0.7043269,0.2932692,0.125,0.15625,43
0.3269231,0.7235577,0.1225962,0.1634615,46
0.3942308,0.2716346,0.1033654,0.1754808,44
0.3870192,0.8990384,0.1009615,0.2067308,38
0.6322116,0.8990384,0.1033654,0.2211538,36
0.3221154,0.8653846,0.125,0.21875,38
0.5528846,0.5264423,0.08653846,0.08173077,60
0.7067308,0.1442308,0.1298077,0.1899038,37
0.4855769,0.4975961,0.08413462,0.1033654,61
0.2307692,0.1947115,0.1538462,0.2043269,31
0.4951923,0.75,0.07692308,0.1658654,42
0.7524039,0.6730769,0.1370192,0.1490385,14
0.7163461,0.3389423,0.1346154,0.1442308,43
0.4014423,0.7740384,0.1009615,0.1730769,58
0.7451923,0.3629808,0.1442308,0.1201923,43
0.5841346,0.6971154,0.09375,0.1706731,16
0.2331731,0.1514423,0.1442308,0.1947115,31
0.1730769,0.4591346,0.1682692,0.1298077,10
0.7067308,0.4302885,0.1298077,0.1225962,12
0.5456731,0.7668269,0.08413462,0.1514423,42
0.7379808,0.65625,0.1346154,0.1274038,54
0.7427884,0.7403846,0.1394231,0.1658654,1
0.6514423,0.8870192,0.1105769,0.2211538,36
0.4182692,0.4014423,0.09134615,0.1057692,11
0.5793269,0.4014423,0.09134615,0.1201923,17
0.4399039,0.8533654,0.08653846,0.1947115,18
0.6875,0.8557692,0.1274038,0.21875,36
0.1971154,0.4759615,0.15625,0.1177885,10
0.3701923,0.1153846,0.1081731,0.2115385,24
0.2596154,0.3701923,0.1418269,0.1225962,48
0.4927885,0.9399039,0.08173077,0.2379808,22
0.6490384,0.2932692,0.1105769,0.1466346,57
0.5432692,0.5288461,0.08173077,0.1105769,60
0.4230769,0.5600961,0.09134615,0.1033654,15
0.6778846,0.3149039,0.125,0.1490385,57
0.4855769,0.4615385,0.07692308,0.1274038,61
0.1298077,0.6658654,0.1802885,0.1514423,7
0.2860577,0.3629808,0.1346154,0.1322115,48
0.7548077,0.3701923,0.1394231,0.1490385,52
0.2355769,0.8100961,0.1466346,0.1947115,26
0.4158654,0.9038461,0.0985577,0.1995192,18
0.4326923,0.1418269,0.09375,0.1923077,4
0.1153846,0.4807692,0.1826923,0.1274038,10
0.8774039,0.2524039,0.1826923,0.1899038,23
0.3485577,0.8870192,0.1081731,0.2163462,38
0.5841346,0.78125,0.0889423,0.1730769,16
0.7740384,0.5456731,0.1442308,0.0889423,45
0.7596154,0.4951923,0.1466346,0.09375,45
0.2379808,0.8413461,0.1490385,0.1923077,26
0.3485577,0.07932692,0.1153846,0.2379808,24
0.1346154,0.6610577,0.1706731,0.1346154,7
0.3052885,0.1298077,0.1274038,0.1778846,24
0.6995192,0.3197115,0.1274038,0.1442308,43
0.5625,0.2596154,0.0889423,0.1490385,40
0.53125,0.2764423,0.07692308,0.1730769,19
0.2884615,0.6682692,0.1298077,0.1201923,55
0.7451923,0.6033654,0.1394231,0.1057692,49
0.6778846,0.8413461,0.125,0.1875,16
0.375,0.2788461,0.1105769,0.1442308,51
0.2548077,0.78125,0.1394231,0.1923077,15
0.5024039,0.4975961,0.08653846,0.1057692,60
0.2596154,0.8149039,0.1418269,0.1778846,6
0.6514423,0.1658654,0.1105769,0.1658654,0
0.3653846,0.2043269,0.1081731,0.1947115,4
0.40625,0.0985577,0.0985577,0.2259615,4
0.07451923,0.5168269,0.1923077,0.1081731,30
0.6802884,0.5697116,0.125,0.125,9
0.5745192,0.9230769,0.09134615,0.2091346,22
0.65625,0.7211539,0.1129808,0.1706731,41
0.3942308,0.2572115,0.1009615,0.1586538,44
0.7475961,0.6081731,0.1394231,0.125,49
0.6466346,0.5721154,0.1153846,0.1274038,9
0.3798077,0.1177885,0.1057692,0.2019231,4
0.1538462,0.6274039,0.1706731,0.1129808,7
0.9038461,0.3413461,0.1899038,0.1586538,32
0.3028846,0.3341346,0.1225962,0.15625,48
0.4663461,0.8533654,0.08653846,0.2139423,2
0.7572116,0.6009616,0.1442308,0.1177885,49
0.6442308,0.2668269,0.1129808,0.1442308,57
0.3798077,0.3197115,0.1009615,0.1274038,11
0.2427885,0.6875,0.1442308,0.1586538,15
0.5769231,0.1177885,0.09134615,0.2043269,0
0.7620192,0.4182692,0.1442308,0.1105769,52
0.4519231,0.4230769,0.08173077,0.1177885,11
0.2764423,0.3725961,0.1394231,0.1514423,48
0.7740384,0.8052884,0.1490385,0.1586538,1
0.4423077,0.2548077,0.08653846,0.1418269,44
0.1466346,0.7163461,0.1682692,0.15625,35
0.5745192,0.2307692,0.0889423,0.1490385,40
0.2403846,0.5192308,0.1466346,0.08653846,50
0.5432692,0.7572116,0.08653846,0.1899038,42
0.4110577,0.7740384,0.1009615,0.1706731,18
0.2860577,0.3605769,0.1322115,0.1466346,48
0.06490385,0.4927885,0.1971154,0.1177885,30
0.4879808,0.08173077,0.08653846,0.2235577,19
0.8365384,0.7403846,0.1682692,0.1730769,34
0.3605769,0.7139423,0.1057692,0.1394231,46
0.4423077,0.7115384,0.08653846,0.1394231,18
0.8846154,0.6947116,0.1802885,0.1610577,29
0.4975961,0.08173077,0.07692308,0.2139423,39
0.9254808,0.5408654,0.1923077,0.1009615,25
0.28125,0.5600961,0.1346154,0.09615385,7
0.7716346,0.4903846,0.1514423,0.1225962,45
0.2524039,0.5817308,0.1418269,0.1274038,47
0.8701923,0.2716346,0.1754808,0.1370192,23
0.7067308,0.9038461,0.1274038,0.2139423,36
0.2403846,0.4350961,0.1442308,0.1081731,53
0.8870192,0.6971154,0.1826923,0.1346154,34
0.2379808,0.4086539,0.1490385,0.1370192,53
0.2475962,0.5384616,0.1442308,0.1081731,50
0.4038461,0.5793269,0.09375,0.125,7
0.6826923,0.4495192,0.1225962,0.1225962,5
0.875,0.7307692,0.1826923,0.1706731,34
0.7427884,0.5168269,0.1346154,0.09375,5
0.2475962,0.4302885,0.1418269,0.0985577,53
0.2980769,0.1658654,0.1274038,0.2019231,11
0.6177884,0.1105769,0.1057692,0.2115385,20
0.2259615,0.3197115,0.1514423,0.1274038,8
0.3269231,0.6899039,0.1177885,0.1442308,46
0.2043269,0.1802885,0.15625,0.1923077,31
0.2956731,0.8461539,0.1322115,0.2115385,26
0.1298077,0.6947116,0.1802885,0.1538462,27
0.6730769,0.5889423,0.1225962,0.125,9
0.3413461,0.8076923,0.1153846,0.1995192,6
0.5889423,0.2475962,0.09615385,0.1466346,40
0.1490385,0.2764423,0.1682692,0.1610577,28
0.3894231,0.2451923,0.0985577,0.1802885,44
0.7115384,0.6754808,0.1346154,0.1442308,54
0.2716346,0.4134615,0.1394231,0.125,53
0.4879808,0.5168269,0.08653846,0.1033654,61
0.5384616,0.08173077,0.08653846,0.2259615,39
0.5697116,0.2451923,0.08653846,0.1490385,40
0.3629808,0.7211539,0.1105769,0.1682692,46
0.6153846,0.3846154,0.1009615,0.1370192,3
0.3557692,0.125,0.1105769,0.1850962,4
0.4711539,0.7019231,0.07932692,0.1730769,18
0.4567308,0.2283654,0.08413462,0.1875,19
0.2524039,0.4855769,0.1418269,0.1105769,50
0.7091346,0.3221154,0.1298077,0.1490385,43
0.7019231,0.65625,0.1298077,0.15625,54
0.7019231,0.2668269,0.1274038,0.1658654,17
0.6225961,0.6274039,0.1057692,0.1418269,14
0.2620192,0.3485577,0.1394231,0.15625,48
0.8197116,0.2283654,0.1586538,0.1658654,3
0.6033654,0.2475962,0.09615385,0.1634615,40
0.9134616,0.3485577,0.1923077,0.1225962,32
0.7644231,0.4903846,0.1466346,0.0985577,45
0.5913461,0.9182692,0.09375,0.2091346,36
0.6346154,0.8846154,0.1105769,0.1971154,16
0.75,0.1466346,0.1370192,0.1682692,37
0.6514423,0.7908654,0.1105769,0.1730769,16
0.1129808,0.46875,0.1850962,0.1009615,10
0.7451923,0.4471154,0.1442308,0.1225962,5
0.5288461,0.9326923,0.08173077,0.1923077,22
0.4110577,0.2475962,0.1009615,0.15625,44
0.8221154,0.5072116,0.1634615,0.1033654,5
0.2836539,0.1682692,0.1370192,0.2043269,31
0.07451923,0.4399039,0.1875,0.1177885,33
0.2259615,0.3629808,0.1538462,0.1538462,8
0.5913461,0.5576923,0.09134615,0.09375,14
0.7283654,0.6370192,0.1298077,0.1298077,54
0.8653846,0.5961539,0.1754808,0.1153846,9
0.9254808,0.4903846,0.1899038,0.1129808,25
0.7836539,0.1971154,0.1538462,0.1923077,37
0.5841346,0.2283654,0.09134615,0.1826923,40
0.7259616,0.65625,0.1370192,0.1177885,54
0.7596154,0.5360577,0.1418269,0.07932692,45
0.3317308,0.7043269,0.1153846,0.1586538,46
0.6201923,0.06490385,0.1033654,0.2331731,20
0.5144231,0.5096154,0.07692308,0.1201923,61
0.7716346,0.6177884,0.1466346,0.1466346,49
0.2692308,0.34375,0.1322115,0.1370192,48
0.9110577,0.6105769,0.1923077,0.1177885,29
0.125,0.4495192,0.1778846,0.1346154,10
0.4278846,0.1153846,0.08653846,0.21875,24
0.3798077,0.2259615,0.1033654,0.1826923,4
0.7283654,0.3533654,0.1346154,0.1370192,43
0.2259615,0.5649039,0.1442308,0.1298077,10
0.3389423,0.4735577,0.1153846,0.1105769,10
0.4903846,0.5192308,0.08653846,0.0985577,61
0.4182692,0.8990384,0.09375,0.2259615,38
0.4182692,0.3894231,0.09375,0.1153846,11
0.3653846,0.8942308,0.1105769,0.2283654,38
0.2716346,0.7644231,0.1370192,0.1634615,6
0.75,0.3028846,0.1442308,0.1394231,3
0.3197115,0.8461539,0.1177885,0.1682692,6
0.8052884,0.8533654,0.1634615,0.2067308,21
0.3173077,0.7259616,0.125,0.1466346,6
0.2740385,0.3822115,0.1370192,0.1466346,48
0.2620192,0.7451923,0.1394231,0.15625,15
0.1802885,0.5144231,0.1610577,0.125,10
0.9206731,0.5649039,0.1850962,0.1057692,29
0.3317308,0.6971154,0.1153846,0.1466346,46
0.7548077,0.375,0.1418269,0.1346154,52
0.6826923,0.5817308,0.1274038,0.1394231,14
0.4735577,0.4927885,0.07932692,0.1129808,60
0.5721154,0.7980769,0.08653846,0.1971154,56
0.09615385,0.4206731,0.1850962,0.1033654,33
0.8341346,0.2307692,0.1658654,0.1802885,23
0.4471154,0.7620192,0.08173077,0.1610577,58
0.7235577,0.6850961,0.1346154,0.1490385,54
0.3966346,0.1129808,0.1009615,0.2259615,24
0.1586538,0.40625,0.1634615,0.1033654,13
0.08653846,0.4975961,0.1875,0.1033654,30
0.2355769,0.46875,0.1418269,0.1298077,53
0.1153846,0.3341346,0.1802885,0.1322115,33
0.6586539,0.7115384,0.1177885,0.1754808,41
0.4735577,0.5769231,0.08413462,0.1201923,6
0.8990384,0.3774039,0.1802885,0.1201923,32
0.7596154,0.5552884,0.1466346,0.1081731,49
0.375,0.1153846,0.1033654,0.1875,24
0.6514423,0.5408654,0.1105769,0.09134615,9
0.2668269,0.4206731,0.1370192,0.0985577,53
0.8461539,0.7596154,0.1730769,0.1802885,34
0.6634616,0.5144231,0.1153846,0.1105769,5
0.9350961,0.4326923,0.1947115,0.1129808,25
0.1322115,0.3822115,0.1802885,0.1346154,13
0.09375,0.4831731,0.1850962,0.09375,30
0.1538462,0.2740385,0.1706731,0.1490385,28
0.6730769,0.2908654,0.1153846,0.1418269,57
0.5264423,0.5072116,0.07932692,0.09615385,60
0.1081731,0.4927885,0.1850962,0.1057692,10
0.9206731,0.6298077,0.1947115,0.1322115,29
0.3798077,0.7524039,0.1057692,0.1778846,46
0.5,0.2211538,0.08653846,0.1634615,19
0.6129808,0.5576923,0.1057692,0.1346154,14
0.6730769,0.3173077,0.1201923,0.1442308,57
0.5865384,0.6875,0.09375,0.1346154,16
0.7668269,0.4206731,0.1490385,0.1394231,52
0.6826923,0.4254808,0.1274038,0.1201923,12
0.7596154,0.5288461,0.1418269,0.1129808,45
0.8846154,0.7091346,0.1850962,0.1538462,34
0.4831731,0.3293269,0.07692308,0.1418269,19
0.7403846,0.1418269,0.1370192,0.1875,37
0.4951923,0.6129808,0.08413462,0.1394231,2
0.6177884,0.1634615,0.1081731,0.1947115,0
0.5985577,0.7740384,0.09375,0.1730769,56
0.5192308,0.4831731,0.07932692,0.0985577,60
0.5625,0.7644231,0.0889423,0.1538462,56
0.6105769,0.06490385,0.1033654,0.2379808,20
0.4567308,0.9519231,0.08173077,0.2427885,22
0.0889423,0.625,0.1850962,0.1274038,27
0.6009616,0.2716346,0.1033654,0.1850962,40
0.3413461,0.4855769,0.1153846,0.1322115,10
0.9230769,0.6057692,0.1875,0.1009615,29
0.5697116,0.28125,0.08653846,0.1466346,0
0.1057692,0.6418269,0.1875,0.1538462,27
0.5817308,0.9302884,0.09134615,0.1923077,22
0.6923077,0.6923077,0.1201923,0.1201923,41
0.4807692,0.7884616,0.07692308,0.1923077,42
0.7331731,0.625,0.1370192,0.1201923,54
0.2596154,0.5793269,0.1370192,0.1274038,47
0.5841346,0.7644231,0.09615385,0.1730769,56
0.25,0.1706731,0.1418269,0.1754808,31
0.3173077,0.125,0.1177885,0.1826923,24
0.1634615,0.2692308,0.1610577,0.1370192,28
0.3629808,0.7235577,0.1081731,0.15625,46
0.4423077,0.2451923,0.08173077,0.1394231,44
0.8677884,0.2548077,0.1706731,0.1394231,23
0.6490384,0.5793269,0.1177885,0.1177885,14
0.5192308,0.07932692,0.08173077,0.2019231,39
0.5721154,0.6538461,0.08413462,0.1153846,16
0.2788461,0.8581731,0.1298077,0.2067308,6
0.5889423,0.2331731,0.09134615,0.1586538,40
0.5288461,0.2091346,0.08173077,0.1923077,59
0.1346154,0.2692308,0.1754808,0.1394231,28
0.8942308,0.6682692,0.1802885,0.1418269,29
0.6634616,0.2740385,0.1177885,0.1466346,57
0.5552884,0.2379808,0.0889423,0.1490385,40
0.6778846,0.84375,0.1201923,0.2019231,16
0.6033654,0.375,0.0985577,0.1346154,17
0.1057692,0.4951923,0.1850962,0.1225962,10
0.2427885,0.3173077,0.1418269,0.1370192,8
0.6706731,0.3870192,0.1225962,0.1346154,3
